$GPRMC,225730.800,A,3855.0815,N,07729.3931,W,46.53,297.69,261115,,,A*46
$GPRMC,225731.000,A,3855.0827,N,07729.3960,W,46.56,297.84,261115,,,A*4C
$GPRMC,225731.200,A,3855.0839,N,07729.3989,W,46.62,297.55,261115,,,A*4D
$GPRMC,225731.400,A,3855.0851,N,07729.4019,W,46.65,297.48,261115,,,A*49
$GPRMC,225731.600,A,3855.0862,N,07729.4048,W,46.71,297.41,261115,,,A*43
$GPRMC,225731.800,A,3855.0875,N,07729.4078,W,46.73,297.45,261115,,,A*4E
$GPRMC,225732.000,A,3855.0887,N,07729.4108,W,46.80,297.49,261115,,,A*4E
$GPRMC,225732.200,A,3855.0899,N,07729.4138,W,46.82,297.49,261115,,,A*42
$GPRMC,225732.400,A,3855.0911,N,07729.4167,W,46.81,297.47,261115,,,A*42
$GPRMC,225732.600,A,3855.0923,N,07729.4197,W,46.77,297.41,261115,,,A*41
$GPRMC,225732.800,A,3855.0935,N,07729.4226,W,46.75,297.34,261115,,,A*41
$GPRMC,225733.000,A,3855.0947,N,07729.4256,W,46.72,297.21,261115,,,A*49
$GPRMC,225733.200,A,3855.0959,N,07729.4285,W,46.72,297.11,261115,,,A*49
$GPRMC,225733.400,A,3855.0971,N,07729.4314,W,46.69,297.12,261115,,,A*45
$GPRMC,225733.600,A,3855.0984,N,07729.4343,W,46.69,297.02,261115,,,A*4E
$GPRMC,225733.800,A,3855.0996,N,07729.4372,W,46.69,296.99,261115,,,A*42
$GPRMC,225734.000,A,3855.1008,N,07729.4402,W,46.68,297.02,261115,,,A*40
$GPRMC,225734.200,A,3855.1020,N,07729.4431,W,46.73,297.10,261115,,,A*41
$GPRMC,225734.400,A,3855.1031,N,07729.4461,W,46.67,297.13,261115,,,A*44
$GPRMC,225734.600,A,3855.1043,N,07729.4491,W,46.59,296.92,261115,,,A*49
$GPRMC,225734.800,A,3855.1055,N,07729.4521,W,46.63,297.03,261115,,,A*4A
$GPRMC,225735.000,A,3855.1066,N,07729.4550,W,46.67,297.09,261115,,,A*4B
$GPRMC,225735.200,A,3855.1078,N,07729.4580,W,46.72,297.12,261115,,,A*45
$GPRMC,225735.400,A,3855.1090,N,07729.4610,W,46.76,297.20,261115,,,A*4A
$GPRMC,225735.600,A,3855.1102,N,07729.4640,W,46.86,297.29,261115,,,A*41
$GPRMC,225735.800,A,3855.1114,N,07729.4670,W,46.95,297.20,261115,,,A*40
$GPRMC,225736.000,A,3855.1126,N,07729.4700,W,47.05,297.16,261115,,,A*41
$GPRMC,225736.200,A,3855.1138,N,07729.4730,W,47.12,297.24,261115,,,A*48
$GPRMC,225736.400,A,3855.1150,N,07729.4759,W,47.08,297.24,261115,,,A*44
$GPRMC,225736.600,A,3855.1162,N,07729.4789,W,47.13,297.42,261115,,,A*40
$GPRMC,225736.800,A,3855.1174,N,07729.4819,W,47.12,297.41,261115,,,A*4D
$GPRMC,225737.000,A,3855.1186,N,07729.4849,W,47.15,297.40,261115,,,A*4A
$GPRMC,225737.200,A,3855.1198,N,07729.4878,W,47.18,297.30,261115,,,A*4F
$GPRMC,225737.400,A,3855.1210,N,07729.4908,W,47.26,297.24,261115,,,A*44
$GPRMC,225737.600,A,3855.1222,N,07729.4938,W,47.37,297.19,261115,,,A*4A
$GPRMC,225737.800,A,3855.1235,N,07729.4967,W,47.44,297.17,261115,,,A*42
$GPRMC,225738.000,A,3855.1247,N,07729.4997,W,47.56,297.12,261115,,,A*49
$GPRMC,225738.200,A,3855.1259,N,07729.5027,W,47.66,297.14,261115,,,A*42
$GPRMC,225738.400,A,3855.1271,N,07729.5057,W,47.67,297.12,261115,,,A*4E
$GPRMC,225738.600,A,3855.1283,N,07729.5087,W,47.64,297.16,261115,,,A*4B
$GPRMC,225738.800,A,3855.1295,N,07729.5118,W,47.81,297.19,261115,,,A*41
